GLOBAL ID,REPORTING YEAR,REPORTING MONTH,NON OPERATIONAL,INFLUENT VOLUME,INFLUENT TYPE,INFLUENT TYPE EST EXPLANATION,EFF NOT WITHIN 20 EXPLANATION,INFLUENT 0 EXPLANATION,WWTP 1,WWTP VOL 1,WWTP 2,WWTP VOL 2,WWTP 3,WWTP VOL 3,WWTP 4,WWTP VOL 4,WWTP 5,WWTP VOL 5
NPD100051510,2020,6,NA,1973.6,metered,NA,"The City of Modesto treatment facility receives, on average 18 MGD of influent flow per day. The City can discharge a maximum volume of 14.9 MGD to the North Valley Regional Recycled Water Program as permitted by order R5-2016-0010. The additional volume is stored in ponds and later land applied.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051606,2020,6,NA,602.72,metered,NA,"Use of Reclaimed water for liquid oxygen evaporators, onsite irrigation, pump seal water, dewatering units, and clarifier foam control. Total Reclaimed water used- 48.03 ac-ft/ month.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051606,2020,8,NA,589.86,metered,NA,"Use of Reclaimed water for liquid oxygen evaporators, onsite irrigation, pump seal water, dewatering units, and clarifier foam control. Total Reclaimed water used- 48.09 ac-ft/ month. August discharge location switched from inland surface water 8/22/2020 to land discharge for the rest of the month of August 2020.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051606,2020,10,NA,599.01,metered,NA,"Use of Reclaimed water for liquid oxygen evaporators, onsite irrigation, pump seal water, dewatering units, and clarifier foam control. Total Reclaimed water used- 50.52 ac-ft/ month.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026775,2020,10,NA,219.17,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2020,7,NA,205.09,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051583,2020,2,NA,910.9,metered,NA,The RWQCF Influent flow is calculated without the inclusion of the City of Ceres flow data.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051583,2020,8,NA,1036.4,metered,NA,The RWQCF Influent is calculated without the inclusion of the City of Ceres flow data.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2020,10,NA,214.97,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030055,2020,4,NA,15.58,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030055,2020,9,NA,18.68,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026775,2020,5,NA,249.82,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026777,2020,8,NA,66.6,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051622,2020,1,NA,54.65,metered,NA,Wasting of excess MLSS throughout the month.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032734,2020,2,NA,99.96,metered,NA,stored in ponds,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032734,2020,6,NA,112.09,metered,NA,stored in ponds,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032734,2020,7,NA,114.91,metered,NA,stored in ponds,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033952,2020,2,NA,127.17,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100034388,2020,12,NA,0.774,metered,NA,"no evaporation, water stored in ponds in winter months",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2020,1,NA,638.31,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033461,2020,3,NA,28.94,metered,NA,No discharge in March 2020,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2020,12,NA,699.73,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033461,2020,9,NA,30.1,metered,NA,No discharge in September 2020,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033461,2020,10,NA,28.63,metered,NA,Evaporation due to solar and wind action in lined wastewater stabilization ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2020,6,NA,50.39,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051500,2020,4,NA,5.86,estimated,"No meter, same as discharge",I have no idea,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051500,2020,8,NA,4.2,estimated,"No meter, same as discharge",NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032998,2020,3,NA,411.93,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032998,2020,5,NA,415.13,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051473,2020,6,NA,3.2,metered,NA,No discharge for the month of June 2020. Holding ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036493,2020,2,NA,50.46,metered,NA,WWTP is not designed to discharge within 10% of influent volume.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036493,2020,3,NA,53.19,metered,NA,WWTP is not designed to discharge within 10% of influent volume.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036493,2020,11,NA,55.82,metered,NA,WWTP is not designed to discharge within 10% of influent volume.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051473,2019,8,NA,5.2,metered,NA,No discharge for the month of August 2019. Holding ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031419,2020,10,NA,2.35,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035503,2020,12,NA,101.74,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051473,2019,2,NA,17.25,metered,NA,No discharge for the month of February 2019. Holding ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051605,2020,2,NA,55,metered,NA,Process water and wasting,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051605,2020,3,NA,58,metered,NA,Process water and wasting,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051605,2020,5,NA,64,metered,NA,Process water and wasting,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030531,2020,6,NA,163,metered,NA,Water to storage reservoir,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,2,NA,11.3,metered,NA,Kept in storage ponds until needed by the golf course,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,4,NA,11.83,metered,NA,Kept in storage ponds until needed by the golf course,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051592,2020,1,NA,126.5,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051592,2020,8,NA,115,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051592,2020,12,NA,99.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2019,1,NA,150.26,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2019,3,NA,150.62,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051537,2020,6,NA,0.88,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051552,2020,10,NA,0.33,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051617,2020,5,NA,225.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051617,2020,6,NA,217.89,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051617,2020,9,NA,245.26,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2020,5,NA,248,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2020,8,NA,273,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2020,9,NA,257,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035075,2020,10,NA,258,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2019,5,NA,148.31,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033581,2020,5,NA,15.88,metered,NA,Our small system uses a percolation pond without an effluent. No treatment only evaporation and percolation. There is no effluent in use.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033581,2020,6,NA,16.34,metered,NA,Our small system uses a percolation pond without an effluent. No treatment only evaporation and percolation. There is no effluent in use.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032725,2020,1,NA,0.13,estimated,"we don''t have flow meters in place, based on water used",NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032725,2020,2,NA,0.13,estimated,"we don''t have flow meters, based on water used",NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032725,2020,6,NA,0.14,estimated,"we dont have flow meters, based on water used",NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2020,7,NA,162.32,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2020,10,NA,157.13,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2020,11,NA,151.89,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030795,2020,1,NA,462.35,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030795,2020,9,NA,363.29,metered,NA,tertiary storage ponds,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026775,2020,2,NA,199.6,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026775,2020,4,NA,242.82,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2020,2,NA,102,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051510,2020,3,NA,1971.1,metered,NA,"The City of Modesto treatment facility receives, on average 18 MGD of influent flow per day. The City can discharge a maximum volume of 14.9 MGD to the North Valley Regional Recycled Water Program as permitted by order R5-2016-0010. The additional volume is stored in ponds and later land applied.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051510,2020,7,NA,2335.7,metered,NA,"The City of Modesto treatment facility receives, on average 18 MGD of influent flow per day. The City can discharge a maximum volume of 14.9 MGD to the North Valley Regional Recycled Water Program as permitted by order R5-2016-0010. The additional volume is stored in ponds and later land applied.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2020,8,NA,156.51,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035936,2020,3,NA,110.59,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035936,2020,6,NA,108.59,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035936,2020,12,NA,100.53,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030055,2020,1,NA,18.41,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030055,2020,2,NA,16.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030055,2020,5,NA,17.04,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030055,2020,7,NA,18.8,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030055,2020,8,NA,19.51,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051498,2020,8,NA,253,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051498,2020,11,NA,247,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051498,2020,12,NA,252,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051622,2020,6,NA,41.64,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051622,2020,8,NA,39.06,metered,NA,Rain events and increased waste disposal truck volume contributed to excess effluent flow.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033952,2020,3,NA,103.41,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033952,2020,6,NA,89.82,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033952,2020,9,NA,112.43,metered,NA,1 of 2 new flow meters installed in separate trunk lines to get more accurate readings into the head of the plant.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033952,2020,10,NA,106.64,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033952,2020,12,NA,112.31,metered,NA,1 of 2 new flow meters installed in separate trunk lines to get more accurate readings into the head of the plant.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032587,2020,2,NA,60.2,metered,NA,Start-up of treatment plant required filling of storage and additional backwashing of filtration beds.,NA,Groundwater Replenishment System - Advanced WTF (Place ID 228046),60.2,OCSD Plant 1 (Place ID 758392),0,NA,NaN,NA,NaN,NA,NaN
WDR100032587,2020,3,NA,130.35,metered,NA,NA,NA,Groundwater Replenishment System - Advanced WTF (Place ID 228046),130.35,OCSD Plant 1 (Place ID 758392),0,NA,NaN,NA,NaN,NA,NaN
WDR100032587,2020,4,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032587,2020,5,NA,298.94,metered,NA,NA,NA,OCSD Plant 1 (Place ID 758392),290.28,Groundwater Replenishment System - Advanced WTF (Place ID 228046),8.66,NA,NaN,NA,NaN,NA,NaN
WDR100032587,2020,6,NA,566.32,metered,NA,NA,NA,OCSD Plant 1 (Place ID 758392),543.5,Groundwater Replenishment System - Advanced WTF (Place ID 228046),22.82,NA,NaN,NA,NaN,NA,NaN
WDR100032587,2020,7,NA,615.74,metered,NA,NA,NA,OCSD Plant 1 (Place ID 758392),588.8,Groundwater Replenishment System - Advanced WTF (Place ID 228046),26.94,NA,NaN,NA,NaN,NA,NaN
WDR100032587,2020,8,NA,611.79,metered,NA,NA,NA,OCSD Plant 1 (Place ID 758392),588.54,Groundwater Replenishment System - Advanced WTF (Place ID 228046),23.25,NA,NaN,NA,NaN,NA,NaN
WDR100034388,2020,5,NA,1.78,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100034388,2020,8,NA,1.35,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100034388,2020,9,NA,1.39,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2020,2,NA,584.83,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100045342,2020,7,NA,668.73,metered,NA,Irrigation season practice stores irrigation water in storage and equalization ponds for later use.  Process water is disinfected tertiary treated effluent which is diverted prior to metering of effluent discharge. There is also return flow to the headworks,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033461,2020,4,NA,27.71,metered,NA,Evaporation due to solar and wind action in lined wastewater stabilization ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033461,2020,5,NA,29.98,metered,NA,No discharge in May 2020,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033461,2020,6,NA,31.14,metered,NA,No discharge in June 2020,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033461,2020,8,NA,33.88,metered,NA,No discharge in August 2020,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033461,2020,12,NA,27.86,metered,NA,No discharge in December 2020,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2020,9,NA,48.87,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051533,2020,10,NA,48.8,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051500,2020,6,NA,4.5,estimated,"No meter, same as discharge",I have no idea,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032998,2020,6,NA,405.12,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032998,2020,7,NA,422.34,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051473,2020,10,NA,3.69,metered,NA,No Discharge for the month of October 2020. Holding ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027484,2020,6,NA,50.52,metered,NA,Faulty Meter,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027484,2020,7,NA,49.8,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027484,2020,8,NA,46.76,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027484,2020,11,NA,44.84,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036493,2020,8,NA,56.37,metered,NA,WWTP is not designed to discharge within 10% of influent volume.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031419,2020,12,NA,4.03,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035503,2020,6,NA,97.69,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035503,2020,11,NA,98.82,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032734,2020,12,NA,111.01,metered,NA,stored in ponds,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051473,2019,4,NA,11.44,metered,NA,Discharged half of the month of April 2019,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051473,2019,6,NA,6.02,metered,NA,No discharge for the month of June 2019. Holding ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001669,2020,9,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001669,2020,10,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001669,2020,11,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001669,2020,12,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051605,2020,1,NA,63,metered,NA,Process water and wasting,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051506,2020,5,NA,65.56,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051506,2020,7,NA,68.51,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,5,NA,12,metered,NA,Kept in storage ponds until needed by the golf course,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051506,2020,8,NA,71.89,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051506,2020,9,NA,71.07,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051506,2020,10,NA,78.93,metered,NA,RAS is measured with influent,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,6,NA,11.42,metered,NA,Kept in storage ponds until needed by the golf course,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051506,2020,11,NA,77.16,metered,NA,RAS measured with influent,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,7,NA,11.19,metered,NA,Kept in storage ponds until needed by the golf course,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,8,NA,9.34,metered,NA,Kept in storage ponds until needed by the golf course,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,9,NA,11.89,metered,NA,Kept in storage ponds until needed by the golf course,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,11,NA,11.2,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031592,2020,12,NA,13.62,metered,NA,Kept in storage ponds until needed by the golf course,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051557,2020,1,NA,41.99,metered,NA,Losses owing to evaporation and internal plant process use.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032725,2019,11,NA,0.14,estimated,"no flow meter, based on water used",NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032725,2019,12,NA,0.14,estimated,"no flow meter, based on water used",NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051539,2019,1,NA,26.9,metered,NA,No Discharge,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051537,2020,3,NA,0.894,metered,NA,"Discharge is believed to be not engineered correctly, Meters are calibrated every year and are correct. It is being looked in to for a fix.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051537,2020,5,NA,0.875,metered,NA,"Discharge is believed to be not engineered correctly, Meters are calibrated every year and are correct. It is being looked in to for a fix.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051552,2020,1,NA,0.16,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051552,2020,6,NA,0.43,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051552,2020,9,NA,0.36,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051617,2020,11,NA,210.28,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2019,6,NA,140.95,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2019,9,NA,151.63,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027065,2020,2,NA,20.01,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027065,2020,3,NA,19.15,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027065,2020,4,NA,19.29,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029631,2020,12,NA,55.15,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051537,2019,3,NA,1.39,metered,NA,"Discharge of the effluent piping configuration is believed to be not engineered correctly, causing the inaccurate reading.  Meters are calibrated every year and are correct. It is being looked at to try and find a fix for this problem.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033581,2020,1,NA,22.45,metered,NA,Our small system uses a percolation pond without an effluent. No treatment only evaporation and percolation. There is no effluent in use.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033581,2020,4,NA,17.4,metered,NA,Our small system uses a percolation pond without an effluent. No treatment only evaporation and percolation. There is no effluent in use.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2020,6,NA,151.13,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2020,12,NA,153.87,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030795,2020,3,NA,473.86,metered,NA,tertiary storage ponds,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030795,2020,12,NA,421.98,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2020,6,NA,114,metered,NA,Flow was diverted to storage lagoons and fed back slowly.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2020,9,NA,110,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051501,2020,10,NA,116,metered,NA,Flow was diverted to storage lagoons and fed back slowly.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051510,2020,1,NA,1642.2,metered,NA,"The City of Modesto treatment facility receives, on average 18 MGD of influent flow per day. The City can discharge a maximum volume of 14.9 MGD to the North Valley Regional Recycled Water Program as permitted by order R5-2016-0010. The additional volume is stored in ponds and later land applied.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051510,2020,12,NA,1714.4,metered,NA,"The City of Modesto treatment facility receives, on average 18 MGD of influent flow per day. The City can discharge a maximum volume of 14.9 MGD to the North Valley Regional Recycled Water Program as permitted by order R5-2016-0010. The additional volume is stored in ponds and later land applied.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032803,2020,4,NA,141.52,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027318,2020,3,NA,205.18,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035936,2020,1,NA,108.01,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
