"CWNS_ID","FACILITY_ID","STATE_CODE","FLOW_TYPE","CURRENT_DESIGN_FLOW","FUTURE_DESIGN_FLOW"
"06006013001",1175866,"CA","Infiltration Flow",,
"06006013001",1175866,"CA","Wet Weather Peak",,
"06006013001",1175866,"CA","Total Flow",2.3,2.3
"06008004001",1175948,"CA","Municipal Flow",,
"06008004001",1175948,"CA","Industrial Flow",,
"06008004001",1175948,"CA","Infiltration Flow",,
"06008004001",1175948,"CA","Wet Weather Peak",,
"06008004001",1175948,"CA","Total Flow",33,36.9
"06009039001",1176077,"CA","Municipal Flow",0.5,0.5
"06009039001",1176077,"CA","Industrial Flow",,
"06009039001",1176077,"CA","Infiltration Flow",,
"06009039001",1176077,"CA","Wet Weather Peak",,
"06009039001",1176077,"CA","Total Flow",0.5,0.5
"06009041002",1176080,"CA","Municipal Flow",,
"06009041002",1176080,"CA","Industrial Flow",,
"06009041002",1176080,"CA","Infiltration Flow",,
"06009041002",1176080,"CA","Wet Weather Peak",,
"06009041002",1176080,"CA","Total Flow",15.5,16
"06009075001",1176094,"CA","Municipal Flow",6,6
"06009075001",1176094,"CA","Industrial Flow",,
"06001168001",3477030,"CA","Municipal Flow",0.063,0.063
"06001168001",3477030,"CA","Industrial Flow",,
"06001168001",3477030,"CA","Infiltration Flow",,
"06001168001",3477030,"CA","Wet Weather Peak",,
"06001168001",3477030,"CA","Total Flow",0.063,0.063
"06000000302",3612659,"CA","Municipal Flow",,
"06000000302",3612659,"CA","Industrial Flow",,
"06000000302",3612659,"CA","Infiltration Flow",,
"06000000302",3612659,"CA","Total Flow",0.07,0.07
"06000000302",3612659,"CA","Wet Weather Peak",,
"06000000309",3612938,"CA","Municipal Flow",0.03,0.03
"06000000309",3612938,"CA","Industrial Flow",,
"06000000309",3612938,"CA","Infiltration Flow",,
"06000000309",3612938,"CA","Total Flow",0.03,0.03
"06000000309",3612938,"CA","Wet Weather Peak",,
"06000000294",3612365,"CA","Municipal Flow",,
"06000000294",3612365,"CA","Industrial Flow",,
"06000000294",3612365,"CA","Infiltration Flow",,
"06000000294",3612365,"CA","Total Flow",0.1,0.1
"06000000294",3612365,"CA","Wet Weather Peak",,
"06009075001",1176094,"CA","Infiltration Flow",,
"06009075001",1176094,"CA","Wet Weather Peak",,
"06009075001",1176094,"CA","Total Flow",6,6
"06002030001",1238810,"CA","Municipal Flow",12.5,12.5
"06002030001",1238810,"CA","Industrial Flow",3.5,3.5
"06002030001",1238810,"CA","Infiltration Flow",,
"06002030001",1238810,"CA","Wet Weather Peak",,
"06002030001",1238810,"CA","Total Flow",16,16
"06001011001",1175181,"CA","Municipal Flow",1.5,1.5
"06001011001",1175181,"CA","Industrial Flow",,
"06001011001",1175181,"CA","Infiltration Flow",,
"06001011001",1175181,"CA","Wet Weather Peak",,
"06001011001",1175181,"CA","Total Flow",1.5,1.5
"06005041001",1175561,"CA","Municipal Flow",0.8,1.01
"06005041001",1175561,"CA","Industrial Flow",0.1,0.15
"06005041001",1175561,"CA","Infiltration Flow",,
"06005041001",1175561,"CA","Wet Weather Peak",2.24,4.38
"06005041001",1175561,"CA","Total Flow",0.9,1.16
"06005065001",1175586,"CA","Municipal Flow",,
"06005065001",1175586,"CA","Industrial Flow",,
"06005065001",1175586,"CA","Infiltration Flow",,
"06005065001",1175586,"CA","Wet Weather Peak",,
"06005065001",1175586,"CA","Total Flow",14.9,20
"06005177001",1175687,"CA","Municipal Flow",,
"06005177001",1175687,"CA","Industrial Flow",,
"06005177001",1175687,"CA","Infiltration Flow",,
"06005177001",1175687,"CA","Wet Weather Peak",,
"06005177001",1175687,"CA","Total Flow",3,3
"06009032001",1176070,"CA","Municipal Flow",,
"06009032001",1176070,"CA","Industrial Flow",,
"06009032001",1176070,"CA","Infiltration Flow",,
"06009032001",1176070,"CA","Wet Weather Peak",,
"06009032001",1176070,"CA","Total Flow",18,19.6
"06002034002",1175292,"CA","Municipal Flow",0.3,0.3
"06002034002",1175292,"CA","Industrial Flow",0.9,0.9
"06002034002",1175292,"CA","Infiltration Flow",,
"06002034002",1175292,"CA","Wet Weather Peak",,
"06002034002",1175292,"CA","Total Flow",1.2,1.2
"06002047001",1175307,"CA","Municipal Flow",15.5,15.5
"06002047001",1175307,"CA","Industrial Flow",,
"06002047001",1175307,"CA","Infiltration Flow",,
"06002047001",1175307,"CA","Wet Weather Peak",60,60
"06002047001",1175307,"CA","Total Flow",15.5,15.5
"06003008001",1175377,"CA","Municipal Flow",1.5,1.5
"06003008001",1175377,"CA","Industrial Flow",,
"06003008001",1175377,"CA","Infiltration Flow",,
"06003008001",1175377,"CA","Wet Weather Peak",,
"06003008001",1175377,"CA","Total Flow",1.5,1.5
"06003063001",1175430,"CA","Municipal Flow",2.69,2.69
"06003063001",1175430,"CA","Industrial Flow",,
"06003063001",1175430,"CA","Infiltration Flow",,
"06003063001",1175430,"CA","Wet Weather Peak",,
"06003063001",1175430,"CA","Total Flow",2.69,2.69
"06005071001",1175590,"CA","Municipal Flow",,
"06005071001",1175590,"CA","Industrial Flow",,
"06005071001",1175590,"CA","Infiltration Flow",,
"06005071001",1175590,"CA","Wet Weather Peak",,
"06005071001",1175590,"CA","Total Flow",8,8
"06000000303",3612732,"CA","Municipal Flow",0.5,0.5
"06000000303",3612732,"CA","Industrial Flow",,
"06000000303",3612732,"CA","Infiltration Flow",,
"06000000303",3612732,"CA","Total Flow",0.5,0.5
"06000000303",3612732,"CA","Wet Weather Peak",,
"06008029001",1175985,"CA","Municipal Flow",6,10
"06008029001",1175985,"CA","Industrial Flow",,
"06008029001",1175985,"CA","Infiltration Flow",,
"06008029001",1175985,"CA","Total Flow",6,10
"06008029001",1175985,"CA","Wet Weather Peak",,
"06000000301",3612652,"CA","Municipal Flow",,
"06000000301",3612652,"CA","Industrial Flow",,
"06000000301",3612652,"CA","Infiltration Flow",,
"06000000301",3612652,"CA","Total Flow",0,0.053
"06000000301",3612652,"CA","Wet Weather Peak",,
"06002118001",1175353,"CA","Municipal Flow",6.1,6.1
"06002118001",1175353,"CA","Industrial Flow",0.6,0.6
"06002118001",1175353,"CA","Infiltration Flow",,
"06002118001",1175353,"CA","Wet Weather Peak",36,36
"06002118001",1175353,"CA","Total Flow",6.7,6.7
"06004006001",1175461,"CA","Municipal Flow",,
"06004006001",1175461,"CA","Industrial Flow",,
"06004006001",1175461,"CA","Infiltration Flow",,
"06004006001",1175461,"CA","Wet Weather Peak",,
"06004006001",1175461,"CA","Total Flow",14,14
"06005060004",1175582,"CA","Municipal Flow",2,2
"06005060004",1175582,"CA","Industrial Flow",,
"06005060004",1175582,"CA","Infiltration Flow",,
"06005060004",1175582,"CA","Wet Weather Peak",,
"06005060004",1175582,"CA","Total Flow",2,2
"06006033001",1175886,"CA","Municipal Flow",1.2,1.2
"06006033001",1175886,"CA","Industrial Flow",,
"06006033001",1175886,"CA","Infiltration Flow",,
"06006033001",1175886,"CA","Wet Weather Peak",,
"06006033001",1175886,"CA","Total Flow",1.2,1.2
"06001092001",2875821,"CA","Municipal Flow",0.04,0.04
"06001092001",2875821,"CA","Industrial Flow",,
"06001092001",2875821,"CA","Infiltration Flow",,
"06001092001",2875821,"CA","Wet Weather Peak",0.187,0.187
"06001092001",2875821,"CA","Total Flow",0.04,0.04
"06003033001",3486842,"CA","Municipal Flow",0.4,0.4
"06003033001",3486842,"CA","Industrial Flow",,
"06003033001",3486842,"CA","Infiltration Flow",,
"06003033001",3486842,"CA","Wet Weather Peak",,
"06003033001",3486842,"CA","Total Flow",0.4,0.4
"06004027001",1175513,"CA","Municipal Flow",,
"06004027001",1175513,"CA","Industrial Flow",,
"06004027001",1175513,"CA","Infiltration Flow",,
"06004027001",1175513,"CA","Wet Weather Peak",40,45
"06004027001",1175513,"CA","Total Flow",31.7,31.7
"06005086001",1175607,"CA","Municipal Flow",2,2
"06005086001",1175607,"CA","Industrial Flow",,
"06005086001",1175607,"CA","Infiltration Flow",,
"06005086001",1175607,"CA","Wet Weather Peak",,
"06005086001",1175607,"CA","Total Flow",2,2
"06001065001",1175224,"CA","Municipal Flow",0.13,0.13
"06001065001",1175224,"CA","Industrial Flow",,
"06001065001",1175224,"CA","Infiltration Flow",,
"06001065001",1175224,"CA","Wet Weather Peak",,
"06001065001",1175224,"CA","Total Flow",0.13,0.13
"06002046001",1175306,"CA","Municipal Flow",9.9,9.9
"06002046001",1175306,"CA","Industrial Flow",3.1,3.1
"06002046001",1175306,"CA","Infiltration Flow",,
"06002046001",1175306,"CA","Wet Weather Peak",60,
"06002046001",1175306,"CA","Total Flow",13,13
"06004009004",1175480,"CA","Municipal Flow",,
"06004009004",1175480,"CA","Industrial Flow",,
"06004009004",1175480,"CA","Infiltration Flow",,
"06004009004",1175480,"CA","Wet Weather Peak",25,25
"06004009004",1175480,"CA","Total Flow",15,15
"06004009007",1175483,"CA","Municipal Flow",,
"06004009007",1175483,"CA","Industrial Flow",,
"06004009007",1175483,"CA","Infiltration Flow",,
"06004009007",1175483,"CA","Wet Weather Peak",14.3,14.3
"06004009007",1175483,"CA","Total Flow",6.5,6.5
"06005058001",1175577,"CA","Municipal Flow",0.56,0.56
"06005058001",1175577,"CA","Industrial Flow",0.07,0.07
"06005058001",1175577,"CA","Infiltration Flow",,
"06005058001",1175577,"CA","Wet Weather Peak",,
"06005058001",1175577,"CA","Total Flow",0.63,0.63
"06005232001",1175720,"CA","Municipal Flow",1.3,1.3
"06005232001",1175720,"CA","Industrial Flow",,
"06005232001",1175720,"CA","Infiltration Flow",,
"06005232001",1175720,"CA","Wet Weather Peak",,
"06005232001",1175720,"CA","Total Flow",1.3,1.3
"06006021001",1175876,"CA","Municipal Flow",0.45,0.45
"06006021001",1175876,"CA","Industrial Flow",,
"06006021001",1175876,"CA","Infiltration Flow",,
"06006021001",1175876,"CA","Wet Weather Peak",,
"06006021001",1175876,"CA","Total Flow",0.45,0.45
"06009076001",1176095,"CA","Municipal Flow",7.5,7.5
"06009076001",1176095,"CA","Industrial Flow",,
"06009076001",1176095,"CA","Infiltration Flow",,
"06009076001",1176095,"CA","Wet Weather Peak",,
"06009076001",1176095,"CA","Total Flow",7.5,7.5
"06001027001",1175195,"CA","Municipal Flow",7,7
"06001027001",1175195,"CA","Industrial Flow",,
"06001027001",1175195,"CA","Infiltration Flow",,
"06001027001",1175195,"CA","Wet Weather Peak",3,4
"06005279001",1238822,"CA","Municipal Flow",0.5,0.5
"06005279001",1238822,"CA","Industrial Flow",,
"06005279001",1238822,"CA","Infiltration Flow",,
"06005279001",1238822,"CA","Wet Weather Peak",,
"06005279001",1238822,"CA","Total Flow",0.5,0.5
"06001027001",1175195,"CA","Total Flow",7,7
"06001042001",1175207,"CA","Municipal Flow",1,1
"06001042001",1175207,"CA","Industrial Flow",,
"06001042001",1175207,"CA","Infiltration Flow",,
"06001042001",1175207,"CA","Wet Weather Peak",,
"06001042001",1175207,"CA","Total Flow",1,1
"06005107001",1175639,"CA","Municipal Flow",3.73,3.73
"06005107001",1175639,"CA","Industrial Flow",,
"06005107001",1175639,"CA","Infiltration Flow",,
"06005107001",1175639,"CA","Wet Weather Peak",,
"06005107001",1175639,"CA","Total Flow",3.73,3.73
"06005282001",1175749,"CA","Municipal Flow",0.5,0.5
"06005282001",1175749,"CA","Industrial Flow",,
"06005282001",1175749,"CA","Infiltration Flow",,
"06005282001",1175749,"CA","Wet Weather Peak",,
"06005282001",1175749,"CA","Total Flow",0.5,0.5
"06005607001",1175831,"CA","Municipal Flow",0.34,0.34
"06005607001",1175831,"CA","Industrial Flow",,
"06005607001",1175831,"CA","Infiltration Flow",,
"06005607001",1175831,"CA","Wet Weather Peak",,
"06005607001",1175831,"CA","Total Flow",0.34,0.34
"06004009001",1175477,"CA","Municipal Flow",,
"06004009001",1175477,"CA","Industrial Flow",,
"06004009001",1175477,"CA","Infiltration Flow",,
"06004009001",1175477,"CA","Wet Weather Peak",675,675
"06004009001",1175477,"CA","Total Flow",400,400
"06005009001",1175529,"CA","Municipal Flow",,
"06005009001",1175529,"CA","Industrial Flow",,
"06005009001",1175529,"CA","Infiltration Flow",,
"06005009001",1175529,"CA","Wet Weather Peak",392,474
"06005009001",1175529,"CA","Total Flow",115,181
"06005010001",1175530,"CA","Municipal Flow",25,25
"06005010001",1175530,"CA","Industrial Flow",,
"06005010001",1175530,"CA","Infiltration Flow",,
"06005010001",1175530,"CA","Wet Weather Peak",40.8,40.8
"06005010001",1175530,"CA","Total Flow",25,25
"06005026001",1175548,"CA","Municipal Flow",,
"06005026001",1175548,"CA","Industrial Flow",,
"06005026001",1175548,"CA","Infiltration Flow",,
"06005026001",1175548,"CA","Wet Weather Peak",12,12
"06005026001",1175548,"CA","Total Flow",4.9,4.9
"06005164001",1175682,"CA","Municipal Flow",0.5,0.5
"06005164001",1175682,"CA","Industrial Flow",,
"06005164001",1175682,"CA","Infiltration Flow",,
"06005164001",1175682,"CA","Wet Weather Peak",0.5,0.5
"06005164001",1175682,"CA","Total Flow",0.5,0.5
"06005218001",1175712,"CA","Municipal Flow",0.09,0.09
"06005218001",1175712,"CA","Industrial Flow",,
"06005218001",1175712,"CA","Infiltration Flow",,
"06005218001",1175712,"CA","Wet Weather Peak",0.345,0.345
"06005218001",1175712,"CA","Total Flow",0.09,0.09
"06005265001",1175744,"CA","Municipal Flow",0.38,0.38
"06005265001",1175744,"CA","Industrial Flow",,
"06005265001",1175744,"CA","Infiltration Flow",,
"06005265001",1175744,"CA","Wet Weather Peak",,
"06005265001",1175744,"CA","Total Flow",0.38,0.38
"06005783001",1175853,"CA","Municipal Flow",0.5,0.5
"06005783001",1175853,"CA","Industrial Flow",,
"06005783001",1175853,"CA","Infiltration Flow",,
"06005783001",1175853,"CA","Wet Weather Peak",,
"06005783001",1175853,"CA","Total Flow",0.5,0.5
"06005098002",3479031,"CA","Municipal Flow",3.8,4.4
"06005098002",3479031,"CA","Industrial Flow",,
"06005098002",3479031,"CA","Infiltration Flow",,
"06005098002",3479031,"CA","Wet Weather Peak",,
"06005098002",3479031,"CA","Total Flow",3.8,4.4
"06002054001",3486530,"CA","Municipal Flow",2.5,4
"06002054001",3486530,"CA","Industrial Flow",,
"06002054001",3486530,"CA","Infiltration Flow",,
"06002054001",3486530,"CA","Wet Weather Peak",5,5
"06002054001",3486530,"CA","Total Flow",2.5,4
"06009069001",3368012,"CA","Municipal Flow",0.25,0.25
"06009069001",3368012,"CA","Industrial Flow",,
"06009069001",3368012,"CA","Infiltration Flow",,
"06009069001",3368012,"CA","Wet Weather Peak",,
"06009069001",3368012,"CA","Total Flow",0.25,0.25
"06002053001",1175311,"CA","Municipal Flow",0.7,0.7
"06002053001",1175311,"CA","Industrial Flow",,
"06002053001",1175311,"CA","Infiltration Flow",,
"06002053001",1175311,"CA","Wet Weather Peak",,
"06002053001",1175311,"CA","Total Flow",0.7,0.7
"06004014001",1175501,"CA","Municipal Flow",,
"06004014001",1175501,"CA","Industrial Flow",,
"06004014001",1175501,"CA","Infiltration Flow",,
"06004014001",1175501,"CA","Wet Weather Peak",,
"06004014001",1175501,"CA","Total Flow",3,5
"06001002001",1175168,"CA","Municipal Flow",0.24,0.24
"06001002001",1175168,"CA","Industrial Flow",,
"06001002001",1175168,"CA","Infiltration Flow",,
"06001002001",1175168,"CA","Wet Weather Peak",,
"06001002001",1175168,"CA","Total Flow",0.24,0.24
"06002008001",1175269,"CA","Municipal Flow",,
"06002008001",1175269,"CA","Industrial Flow",,
"06002008001",1175269,"CA","Infiltration Flow",,
"06002008001",1175269,"CA","Wet Weather Peak",,
"06002008001",1175269,"CA","Total Flow",29.5,38.3
"06002060003",1175317,"CA","Municipal Flow",0.06,0.06
"06002060003",1175317,"CA","Industrial Flow",,
"06002060003",1175317,"CA","Infiltration Flow",,
"06002060003",1175317,"CA","Wet Weather Peak",,
"06002060003",1175317,"CA","Total Flow",0.06,0.06
"06008022001",1175976,"CA","Municipal Flow",,
"06008022001",1175976,"CA","Industrial Flow",,
"06008022001",1175976,"CA","Infiltration Flow",,
"06008022001",1175976,"CA","Wet Weather Peak",,
"06008022001",1175976,"CA","Total Flow",182,195
"06009068002",1176092,"CA","Municipal Flow",0.07,0.07
"06009068002",1176092,"CA","Industrial Flow",,
"06009068002",1176092,"CA","Infiltration Flow",,
"06009068002",1176092,"CA","Wet Weather Peak",,
"06009068002",1176092,"CA","Total Flow",0.07,0.07
"06000000171",3609136,"CA","Municipal Flow",29,29
"06000000171",3609136,"CA","Industrial Flow",,
"06000000171",3609136,"CA","Infiltration Flow",,
"06000000171",3609136,"CA","Total Flow",29,29
"06000000171",3609136,"CA","Wet Weather Peak",71,71
"06000000313",3613126,"CA","Municipal Flow",,
"06000000313",3613126,"CA","Industrial Flow",,
"06000000313",3613126,"CA","Infiltration Flow",,
"06000000313",3613126,"CA","Total Flow",0,7
"06000000313",3613126,"CA","Wet Weather Peak",,
"06000000304",3612733,"CA","Municipal Flow",0.131,0.131
"06000000304",3612733,"CA","Industrial Flow",,
"06000000304",3612733,"CA","Infiltration Flow",,
"06000000304",3612733,"CA","Total Flow",0.131,0.131
"06000000304",3612733,"CA","Wet Weather Peak",0.269,0.269
"06000000296",3612541,"CA","Municipal Flow",,
"06000000296",3612541,"CA","Industrial Flow",,
"06000000296",3612541,"CA","Infiltration Flow",,
"06000000296",3612541,"CA","Total Flow",0.023,0.023
"06000000296",3612541,"CA","Wet Weather Peak",,
"06000000215",3610516,"CA","Municipal Flow",,
"06000000215",3610516,"CA","Industrial Flow",,
"06000000215",3610516,"CA","Infiltration Flow",,
"06000000215",3610516,"CA","Total Flow",3,3
"06000000215",3610516,"CA","Wet Weather Peak",,
"06000000300",3612651,"CA","Municipal Flow",,
"06000000300",3612651,"CA","Industrial Flow",,
"06000000300",3612651,"CA","Infiltration Flow",,
"06000000300",3612651,"CA","Total Flow",0.042,0.042
"06000000300",3612651,"CA","Wet Weather Peak",,
