"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","POPULATION_TYPE","RESIDENTIAL_POP_2022","RESIDENTIAL_POP_2042","NONRESIDENTIAL_POP_2022","NONRESIDENTIAL_POP_2042","TOTAL_RES_POPULATION_2022","TOTAL_RES_POPULATION_2042","TOTAL_NONRES_POPULATION_2022","TOTAL_NONRES_POPULATION_2042","TREATED_DISCHARGE_PERCENTAGE_2022","TREATED_DISCHARGE_PERCENTAGE_2042","NET_TREATED_POPULATION_2022","NET_TREATED_POPULATION_2042","NO_DISCHARGE_PERCENTAGE_2022","NO_DISCHARGE_PERCENTAGE_2042","NO_DISCHARGE_POPULATION_2022","NO_DISCHARGE_POPULATION_2042","PART_OF_SEWERSHED","END_FACILITY"
"06001032001",1175200,"CA","Wastewater","Receiving Collection",941,918,,,941,918,0,0,1,1,941,918,0.1,0.1,94,94,"","Y"
"06005079001",1175597,"CA","Wastewater","Receiving Collection",25356,28295,,,25356,28295,0,0,1,1,25356,28295,1,1,25356,25356,"","Y"
"06005198001",1175702,"CA","Wastewater","Receiving Collection",12330,14400,,,12330,14400,0,0,1,1,12330,14400,,,,,"","Y"
"06005319001",1175766,"CA","Wastewater","Receiving Collection",1170,822,,,1170,822,0,0,1,1,1170,822,1,1,1170,1170,"","Y"
"06005511002",1175815,"CA","Wastewater","Receiving Collection",1277,2473,,,1277,2473,0,0,1,1,1277,2473,1,1,1277,1277,"","Y"
"06008077001",1176023,"CA","Wastewater","Receiving Collection",72248,72248,,,72248,72248,0,0,0,0,0,0,,,,,"Y",""
"06009014002",1176046,"CA","Wastewater","Receiving Collection",0,0,,,36314,39286,0,0,1,1,36314,39286,1,1,36314,36314,"Y","Y"
"06003019001",1175386,"CA","Wastewater","Receiving Collection",1067,1067,,,1067,1067,0,0,1,1,1067,1067,,,,,"","Y"
"06003048001",1175416,"CA","Wastewater","Receiving Collection",3723,3953,,,3723,3953,0,0,0,0,0,0,,,,,"Y",""
"06008021001",1175975,"CA","Wastewater","Receiving Collection",160200,165600,,,160200,165600,0,0,0,0,0,0,,,,,"Y",""
"06009004001",1176034,"CA","Wastewater","Receiving Collection",29352,32625,,,29352,32625,0,0,1,1,29352,32625,,,,,"","Y"
"06006001004",3483670,"CA","Wastewater","Receiving Collection",476,476,,,476,476,0,0,0,0,0,0,,,,,"Y",""
"06001002001",1175168,"CA","Wastewater","Receiving Collection",1387,1387,,,1387,1387,0,0,1,1,1387,1387,1,1,1387,1387,"","Y"
"06002008001",1175269,"CA","Wastewater","Receiving Collection",138290,173433,,,138290,173433,0,0,1,1,138290,173433,0.05,0.05,6915,6915,"","Y"
"06002060003",1175317,"CA","Wastewater","Receiving Collection",215,215,318,318,215,215,318,318,1,1,215,215,1,1,215,215,"","Y"
"06005027001",1175549,"CA","Wastewater","Receiving Collection",72000,90000,,,72000,90000,0,0,0,0,0,0,,,,,"Y",""
"06005060001",1175579,"CA","Wastewater","Receiving Collection",4889,5510,8463,8463,4889,5510,8463,8463,0,0,0,0,,,,,"Y",""
"06005076001",1175594,"CA","Wastewater","Receiving Collection",244,144,,,244,144,0,0,0,0,0,0,,,,,"Y",""
"06002034002",1175292,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,3811,3811,0,0,1,1,3811,3811,,,,,"Y","Y"
"06002044004",1175304,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,54611,61186,0,0,1,1,54611,61186,,,,,"Y","Y"
"06002058001",1175315,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,22558,22577,0,0,1,1,22558,22577,,,,,"Y","Y"
"06002125001",1175358,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,132161,141528,6350,6350,1,1,132161,141528,,,,,"Y","Y"
"06005060004",1175582,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,6895,7738,12449,12449,0,0,0,0,,,,,"Y",""
"06005099001",1175619,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,256,262,0,0,1,1,256,262,,,,,"Y","Y"
"06008023001",2942642,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,309132,309132,0,0,0,0,0,0,,,,,"Y",""
"06008023002",2945322,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,740946,769910,0,0,0,0,0,0,,,,,"Y",""
"06008023003",2945422,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,590277,636342,529,529,0,0,0,0,,,,,"Y",""
"06008023005",2942682,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,76729,81145,0,0,0,0,0,0,,,,,"Y",""
"06008023006",2942689,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,98730,102150,0,0,0,0,0,0,,,,,"Y",""
"06008023011",2944164,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,181194,197824,0,0,0,0,0,0,,,,,"Y",""
"06008023014",2944225,"CA","Wastewater","Total Receiving Treatment",0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Y",""
"06001009001",1175176,"CA","Wastewater","Receiving Collection",837,822,,,837,822,0,0,1,1,837,822,,,,,"","Y"
"06002018001",1175277,"CA","Wastewater","Receiving Collection",63622,63622,47628,47628,63622,63622,47628,47628,0,0,0,0,,,,,"Y",""
"06005032001",1175554,"CA","Wastewater","Receiving Collection",6819,7083,,,6819,7083,0,0,1,1,6819,7083,1,1,6819,6819,"","Y"
"06005055001",1175574,"CA","Wastewater","Receiving Collection",857,857,,,857,857,0,0,1,1,857,857,0.5,0.5,429,429,"","Y"
"06005143001",1175664,"CA","Wastewater","Receiving Collection",6750,6624,,,6750,6624,0,0,1,1,6750,6624,1,1,6750,6750,"","Y"
"06005367001",1175794,"CA","Wastewater","Receiving Collection",1170,1018,,,1170,1018,0,0,1,1,1170,1018,0.5,0.5,585,585,"","Y"
"06002045001",1175305,"CA","Wastewater","Receiving Collection",116514,116514,,,116514,116514,0,0,0,0,0,0,,,,,"Y",""
"06002063001",1175322,"CA","Wastewater","Receiving Collection",7560,7560,,,9450,9630,0,0,1,1,9450,9630,,,,,"Y","Y"
"06004022002",1175509,"CA","Wastewater","Receiving Collection",1002,1002,,,1002,1002,0,0,1,1,1002,1002,,,,,"","Y"
"06005082007",1175602,"CA","Wastewater","Receiving Collection",2651,2839,,,2651,2839,0,0,1,1,2651,2839,1,1,2651,2651,"","Y"
"06005235001",1175722,"CA","Wastewater","Receiving Collection",17368,18589,,,17368,18589,0,0,1,1,17368,18589,1,1,17368,17368,"","Y"
"06005693001",1175847,"CA","Wastewater","Receiving Collection",450,522,,,450,522,0,0,1,1,450,522,1,1,450,450,"","Y"
"06008009001",1175958,"CA","Wastewater","Receiving Collection",84678,112931,,,84678,112931,0,0,0,0,0,0,,,,,"Y",""
"06008020001",1175973,"CA","Wastewater","Receiving Collection",104926,111560,,,104926,111560,0,0,1,1,104926,111560,0.45,0.45,47217,47217,"","Y"
"06009040001",1176078,"CA","Wastewater","Receiving Collection",94500,94500,,,94500,94500,0,0,0.3,0.3,28350,28350,,,,,"Y",""
"06006007001",1175860,"CA","Wastewater","Receiving Collection",5958,5958,6620,6620,5958,5958,6620,6620,0,0,0,0,,,,,"Y",""
"06006011001",1175864,"CA","Wastewater","Receiving Collection",788,788,2117,2117,788,788,2117,2117,1,1,788,788,1,1,788,788,"","Y"
"06008045001",1175999,"CA","Wastewater","Receiving Collection",39764,54900,,,39764,54900,0,0,0,0,0,0,,,,,"Y",""
"06008076001",1176022,"CA","Wastewater","Receiving Collection",126866,133361,,,126866,133361,0,0,0,0,0,0,,,,,"Y",""
"06008010004",3486590,"CA","Wastewater","Receiving Collection",0,0,,,125940,159357,0,0,1,1,125940,159357,0.4,0.4,50376,50376,"Y","Y"
"06002176001",412968,"CA","Wastewater","Receiving Collection",10143,11273,,,10143,11273,0,0,0,0,0,0,,,,,"Y",""
"06003092001",397897,"CA","Wastewater","Receiving Collection",6192,6719,,,6192,6719,0,0,0,0,0,0,,,,,"Y",""
"06003094001",406088,"CA","Wastewater","Receiving Collection",16471,18000,,,16471,18000,0,0,0,0,0,0,,,,,"Y",""
"06005061001",1238816,"CA","Wastewater","Receiving Collection",46800,46800,,,46800,46800,0,0,1,1,46800,46800,0.2,0.2,9360,9360,"","Y"
"06002047001",1175307,"CA","Wastewater","Receiving Collection",110442,110442,,,110442,110442,0,0,1,1,110442,110442,,,,,"","Y"
"06003008001",1175377,"CA","Wastewater","Receiving Collection",11008,12236,508,508,11008,12236,508,508,1,1,11008,12236,,,,,"","Y"
"06003063001",1175430,"CA","Wastewater","Receiving Collection",38970,51750,,,38970,51750,0,0,1,1,38970,51750,1,1,38970,38970,"","Y"
"06005071001",1175590,"CA","Wastewater","Receiving Collection",40026,47217,,,40026,47217,0,0,1,1,40026,47217,1,1,40026,40026,"","Y"
"06009023001",1176055,"CA","Wastewater","Receiving Collection",23950,28256,,,23950,28256,0,0,0,0,0,0,,,,,"Y",""
"06009030001",1176065,"CA","Wastewater","Receiving Collection",80968,80968,,,80968,80968,0,0,0,0,0,0,,,,,"Y",""
"06002011001",1175272,"CA","Wastewater","Receiving Collection",33300,39208,,,37523,43431,0,0,1,1,37523,43431,,,,,"Y","Y"
"06002064001",1175324,"CA","Wastewater","Receiving Collection",8111,8111,,,8111,8111,0,0,1,1,8111,8111,,,,,"","Y"
"06002127001",1175359,"CA","Wastewater","Receiving Collection",2970,3725,,,2970,3725,0,0,1,1,2970,3725,0.4,0.4,1188,1188,"","Y"
"06003036001",1175401,"CA","Wastewater","Receiving Collection",496,452,3704,3704,496,452,3704,3704,1,1,496,452,1,1,496,496,"","Y"
"06003040001",1175407,"CA","Wastewater","Receiving Collection",97200,126000,,,97200,126000,0,0,1,1,97200,126000,1,1,97200,97200,"","Y"
"06004007001",1175462,"CA","Wastewater","Receiving Collection",117000,117900,,,117000,117900,0,0,1,1,117000,117900,,,,,"","Y"
"06005046001",1175566,"CA","Wastewater","Receiving Collection",5040,6660,,,5040,6660,0,0,1,1,5040,6660,,,,,"","Y"
"06005272001",1175747,"CA","Wastewater","Receiving Collection",1581,1581,,,1581,1581,0,0,1,1,1581,1581,1,1,1581,1581,"","Y"
"06005774001",1175850,"CA","Wastewater","Receiving Collection",20428,23027,,,20428,23027,0,0,0,0,0,0,,,,,"Y",""
"06007018001",1175927,"CA","Wastewater","Receiving Collection",1890,1867,,,1890,1867,0,0,1,1,1890,1867,,,,,"","Y"
"06008027001",1175982,"CA","Wastewater","Receiving Collection",2805,2805,3546,3546,4206,4206,8098,8098,1,1,4206,4206,1,1,4206,4206,"Y","Y"
"06008085001",1176028,"CA","Wastewater","Receiving Collection",175686,302572,,,175686,302572,0,0,1,1,175686,302572,0.6,0.6,105412,105412,"","Y"
"06001038001",1175204,"CA","Wastewater","Receiving Collection",1810,1810,953,953,1810,1810,953,953,1,1,1810,1810,,,,,"","Y"
"06002034001",1175291,"CA","Wastewater","Receiving Collection",3811,3811,,,3811,3811,0,0,0,0,0,0,,,,,"Y",""
"06002072001",1175334,"CA","Wastewater","Receiving Collection",16200,16200,,,21749,21749,0,0,1,1,21749,21749,,,,,"Y","Y"
"06005019002",3478130,"CA","Wastewater","Receiving Collection",27753,56192,,,27753,56192,0,0,1,1,27753,56192,1,1,27753,27753,"","Y"
"06001082001",1175233,"CA","Wastewater","Receiving Collection",10980,10980,,,10980,10980,0,0,1,1,10980,10980,0.5,0.5,5490,5490,"","Y"
"06002033001",1175290,"CA","Wastewater","Receiving Collection",74970,74970,,,74970,74970,0,0,1,1,74970,74970,0.3,0.3,22491,22491,"","Y"
"06002035001",1175293,"CA","Wastewater","Receiving Collection",52391,52391,,,52391,52391,0,0,0,0,0,0,,,,,"Y",""
"06002067001",1175327,"CA","Wastewater","Receiving Collection",60964,60964,,,60964,60964,0,0,0,0,0,0,,,,,"Y",""
"06003053001",1175421,"CA","Wastewater","Receiving Collection",9050,9050,,,9050,9050,0,0,1,1,9050,9050,,,,,"","Y"
"06003060001",1175427,"CA","Wastewater","Receiving Collection",0,0,,,95848,131813,0,0,1,1,95848,131813,0.8,0.8,76678,76678,"Y","Y"
"06005074001",1175592,"CA","Wastewater","Receiving Collection",362,362,,,362,362,0,0,1,1,362,362,1,1,362,362,"","Y"
"06005490001",1175810,"CA","Wastewater","Receiving Collection",256,262,,,256,262,0,0,0,0,0,0,,,,,"Y",""
"06005780001",1175851,"CA","Wastewater","Receiving Collection",737,737,106,106,737,737,106,106,1,1,737,737,1,1,737,737,"","Y"
"06007019001",1175928,"CA","Wastewater","Receiving Collection",2030,1890,,,2030,1890,0,0,1,1,2030,1890,,,,,"","Y"
"06007041001",1175940,"CA","Wastewater","Receiving Collection",726,726,,,726,726,0,0,1,1,726,726,1,1,726,726,"","Y"
"06008070001",1176016,"CA","Wastewater","Receiving Collection",23056,23056,,,23056,23056,0,0,0,0,0,0,,,,,"Y",""
"06008075001",1176021,"CA","Wastewater","Receiving Collection",5196,5248,,,5196,5248,0,0,0,0,0,0,,,,,"Y",""
"06005000001",3514617,"CA","Wastewater","Receiving Collection",48273,48388,,,48273,48388,0,0,0,0,0,0,,,,,"Y",""
"06005094001",1238819,"CA","Wastewater","Receiving Collection",995,995,741,741,995,995,741,741,1,1,995,995,1,1,995,995,"","Y"
"06001010005",1175180,"CA","Wastewater","Receiving Collection",25200,20695,,,41400,36895,0,0,1,1,41400,36895,,,,,"Y","Y"
"06002109001",1175348,"CA","Wastewater","Receiving Collection",77127,77127,,,77127,77127,0,0,0,0,0,0,,,,,"Y",""
"06003038001",1175403,"CA","Wastewater","Receiving Collection",667,667,,,667,667,0,0,1,1,667,667,1,1,667,667,"","Y"
"06005249003",1175735,"CA","Wastewater","Receiving Collection",42396,58500,1123,1123,42396,58500,1123,1123,1,1,42396,58500,0.42,0.42,17806,17806,"","Y"
"06004004001",1175459,"CA","Wastewater","Receiving Collection",37043,40604,25767,25767,37043,40604,25767,25767,0,0,0,0,,,,,"Y",""
"06004013001",1175500,"CA","Wastewater","Receiving Collection",30101,30101,,,30101,30101,0,0,0,0,0,0,,,,,"Y",""
"06005147001",1175667,"CA","Wastewater","Receiving Collection",92700,92700,,,92700,92700,0,0,0,0,0,0,,,,,"Y",""
"06005345001",1175781,"CA","Wastewater","Receiving Collection",2550,2570,,,2550,2570,0,0,1,1,2550,2570,1,1,2550,2550,"","Y"
"06006031001",1175885,"CA","Wastewater","Receiving Collection",1338,1338,,,1338,1338,0,0,1,1,1338,1338,1,1,1338,1338,"","Y"
"06008016003",1175969,"CA","Wastewater","Receiving Collection",14288,14288,,,113419,139430,0,0,1,1,113419,139430,,,,,"Y","Y"
"06009014001",1176045,"CA","Wastewater","Receiving Collection",57154,57154,,,57154,57154,0,0,0,0,0,0,,,,,"Y",""
"06005108001",1175640,"CA","Wastewater","Receiving Collection",6930,8622,,,6930,8622,0,0,1,1,6930,8622,1,1,6930,6930,"","Y"
"06005551001",1175825,"CA","Wastewater","Receiving Collection",286,286,,,286,286,0,0,1,1,286,286,1,1,286,286,"","Y"
"06008003001",1175947,"CA","Wastewater","Receiving Collection",11816,15048,,,11816,15048,0,0,0,0,0,0,,,,,"Y",""
"06008020003",3518636,"CA","Wastewater","Receiving Collection",9124,9701,,,9124,9701,0,0,1,1,9124,9701,1,1,9124,9124,"","Y"
"06001054001",1175220,"CA","Wastewater","Receiving Collection",2583,2408,,,2583,2408,0,0,1,1,2583,2408,1,1,2583,2583,"","Y"
"06002016001",1175275,"CA","Wastewater","Receiving Collection",76455,76455,,,76455,76455,0,0,0,0,0,0,,,,,"Y",""
"06002021001",1175279,"CA","Wastewater","Receiving Collection",171,171,,,171,171,0,0,1,1,171,171,,,,,"","Y"
"06004005003",1175460,"CA","Wastewater","Receiving Collection",28800,29790,,,28800,29790,0,0,0,0,0,0,,,,,"Y",""
"06005162001",1175680,"CA","Wastewater","Receiving Collection",2333,2333,,,2333,2333,0,0,1,1,2333,2333,0.25,0.25,583,583,"","Y"
"06009041001",1176079,"CA","Wastewater","Receiving Collection",38102,38102,,,38102,38102,0,0,1,1,38102,38102,0,0.25,0,9526,"","Y"
"06002125002",3509618,"CA","Wastewater","Receiving Collection",20,20,,,20,20,0,0,0,0,0,0,,,,,"Y",""
"06005296001",3408470,"CA","Wastewater","Receiving Collection",322,322,,,322,322,0,0,1,1,322,322,1,1,322,322,"","Y"
"06002079001",3480210,"CA","Wastewater","Receiving Collection",12383,12383,,,12383,12383,0,0,0,0,0,0,,,,,"Y",""
"06009080001",392614,"CA","Wastewater","Receiving Collection",56695,56695,,,56695,56695,0,0,1,1,56695,56695,1,1,56695,56695,"","Y"
"06005283001",3106372,"CA","Wastewater","Receiving Collection",6300,6300,,,6300,6300,0,0,1,1,6300,6300,1,1,6300,6300,"","Y"
"06005004001",1238814,"CA","Wastewater","Receiving Collection",53100,63000,,,53100,63000,0,0,1,1,53100,63000,0,0.4,0,21240,"","Y"
"06005360001",1238827,"CA","Wastewater","Receiving Collection",1506,1506,,,1506,1506,0,0,1,1,1506,1506,1,1,1506,1506,"","Y"
"06002174001",3008943,"CA","Wastewater","Receiving Collection",16609,13640,,,16609,13640,0,0,0,0,0,0,,,,,"Y",""
"06003026001",1175393,"CA","Wastewater","Receiving Collection",3158,2760,,,3158,2760,0,0,0,0,0,0,,,,,"Y",""
"06005161001",1175679,"CA","Wastewater","Receiving Collection",1800,1836,,,1800,1836,0,0,1,1,1800,1836,,,,,"","Y"
"06005204001",1175707,"CA","Wastewater","Receiving Collection",1547,1659,191,191,1547,1659,191,191,1,1,1547,1659,0.2,0.2,309,309,"","Y"
"06005266001",1175745,"CA","Wastewater","Receiving Collection",918,918,,,918,918,0,0,1,1,918,918,,,,,"","Y"
"06005347001",1175782,"CA","Wastewater","Receiving Collection",7786,8267,,,7786,8267,0,0,1,1,7786,8267,0.4,0.4,3114,3114,"","Y"
"06005681001",1175845,"CA","Wastewater","Receiving Collection",5918,6170,,,5918,6170,0,0,1,1,5918,6170,,,,,"","Y"
"06001079001",1175232,"CA","Wastewater","Receiving Collection",18630,19859,,,23872,25101,0,0,1,1,23872,25101,0.3,0.3,7162,7162,"Y","Y"
"06002017001",1175276,"CA","Wastewater","Receiving Collection",4936,4955,,,4936,4955,0,0,0,0,0,0,,,,,"Y",""
"06005008001",1175528,"CA","Wastewater","Receiving Collection",42865,42865,,,42865,42865,0,0,1,1,42865,42865,1,1,42865,42865,"","Y"
"06005028001",1175550,"CA","Wastewater","Receiving Collection",14796,18233,,,14796,18233,0,0,1,1,14796,18233,1,1,14796,14796,"","Y"
"06005261001",1175742,"CA","Wastewater","Receiving Collection",5760,4500,,,5760,4500,0,0,1,1,5760,4500,1,1,5760,5760,"","Y"
"06006018001",1175873,"CA","Wastewater","Receiving Collection",2381,2700,4869,4869,2381,2700,4869,4869,0,0,0,0,,,,,"Y",""
"06009031002",1176067,"CA","Wastewater","Receiving Collection",0,0,,,385024,444414,0,0,1,0.25,385024,111104,1,0.25,385024,96256,"Y",""
